ID,STUDY_YEAR,VISITAGE,SEX_1,SEX,SPAYED/NUTER Y/N,CALENDARYEAR,BODYFAT,BCS,PBCS,WEIGHT_KG,DIET_CLASS,RAWCOOK,PCT_HOMEMADE,HOW_STORE,HOW_STORE_O,ORIGINAL CONTAINER Y/N,WHERE_STORE,CLIMATE CONTROL Y/N,BRAND,BRAND/COMPANY (CLEANED),PARENT COMPANY,PERSCRIPTION Y/N,OTC THERAPEUTIC,DOG FOOD (COMMERCIAL OR HOMEMADE) Y/N,COMMERCIAL DOG TREAT Y/N,COMMERCIAL SUPPLEMENT ADDITION Y/N,FEEDFORM,FEEDTYPE,PROCESS CATEGORY,PROCESS SUBTYPE,PCTDIET,FEEDFREQ,FEEDAMT,FEEDAMTUNIT,GACPROT,GACFAT,GACFIBER,GACMOIST,FEEDLONG,FEEDLONGUNIT,FEEDAGE,FEEDAGEUNIT,STLLUSE,STARTDT,ENDDT
grls63KWVPOO,6,8.1,Female Spayed,Female,Y,2021,NA,NA,5,28.1228,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,American Natural,American Natural Premium,American Natural Premium,N,N,Y,N,N,original recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),25,16,3.5,10,NA,NA,NA,NA,Yes,2013-1-00,NA
grls63KWVPOO,7,9,Female Spayed,Female,Y,2022,NA,NA,7,30.1186,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,American Natural,American Natural Premium,American Natural Premium,N,N,Y,N,N,original chicken rice ,Dry,Ultra Processed,CUP-D,NA,1 per day,3,Cup(s),25,16,3.5,10,NA,NA,NA,NA,Yes,2022-1-00,NA
grlsT9IMZ5JJ,6,7.3,Female Spayed,Female,Y,2020,NA,NA,5,27.7599,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,American Natural,American Natural Premium,American Natural Premium,N,N,Y,N,N,Original ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,3.5,10,NA,NA,NA,NA,Yes,2019-3-00,NA
grlsT9IMZ5JJ,7,8.1,Female Spayed,Female,Y,2021,NA,NA,7,27.1249,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,American Natural,American Natural Premium,American Natural Premium,N,N,Y,N,N,Original ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,3.5,10,NA,NA,NA,NA,Yes,2021-7-00,NA
grls2D58M5PP,7,8.7,Female Spayed,Female,Y,2021,NA,NA,4,26.127,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,26% Protein & 16% Fat26%,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3.5,10,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsAGL6KI22,7,8,Female Intact,Female,N,2022,NA,NA,5,21.9539,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,ultra,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,20,3,10,NA,NA,NA,NA,Yes,2021-11-00,NA
grlsI32KYAEE,7,7.5,Female Spayed,Female,Y,2021,NA,NA,6,37.9204,Both,Cooked,25,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Kibble,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,16,3.5,10,NA,NA,NA,NA,Yes,2021-2-00,NA
grlsI32KYAEE,8,8.5,Female Spayed,Female,Y,2022,NA,NA,5,38.6461,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Chicken Meal and Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,16,3.5,10,NA,NA,NA,NA,Yes,2013-10-00,NA
grlsMGT6NY55,6,8.1,Female Spayed,Female,Y,2020,NA,NA,5,35.1535,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,encore 25%,Dry,Ultra Processed,CUP-D,NA,2 per day,9,Oz,25,14,4,10,NA,NA,NA,NA,Yes,2012-11-00,NA
grlsMGT6NY55,7,9,Female Spayed,Female,Y,2021,NA,NA,5,37.3761,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,encore 25%,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,2012-12-00,NA
grlsSHC7JKGG,8,10.1,Male Intact,Male,N,2022,NA,NA,NA,NA,Both,Both,0,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Ultra,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,32,20,3,10,NA,NA,NA,NA,Yes,NA,NA
grlsTE9FC4FF,7,7.6,Male Neutered,Male,Y,2021,NA,NA,5,24.3126,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,adult,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,10,4,10,NA,NA,NA,NA,Yes,2021-7-00,NA
grlsTE9FC4FF,8,8.5,Male Neutered,Male,Y,2022,NA,NA,5,23.7683,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Chicken & Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,10,4,10,NA,NA,NA,NA,Yes,2022-6-00,NA
grlsZH9SXWII,6,6.6,Male Neutered,Male,Y,2020,NA,NA,6,NA,Both,Cooked,3,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Salmon and brown rice,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsZH9SXWII,7,7.6,Male Neutered,Male,Y,2021,NA,NA,6,33.7473,Both,Cooked,3,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Option,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2020-8-00,NA
grlsZIRB97LL,7,8,Male Intact,Male,N,2021,NA,NA,5,27.2156,Both,Cooked,2,Original Container,,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Chicken meal and brown rice - note: I rotate amongst the listed food brands and am feeding two brands at any given time,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,10,4,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grls0SITE9YY,8,9.1,Male Neutered,Male,Y,2021,NA,NA,6,39.4626,Commercial Dog Food,,NA,Other,both-original then into plastic ,N,garage and kitchen,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Grain-Free Aqualuk Cold Water Formula Dry Dog Food,Dry,Ultra Processed,CUP-D,NA,2 per day,10,Oz,30,16,3.5,10,NA,NA,NA,NA,Yes,2017-1-00,NA
grls92X9TK00,6,7.6,Female Spayed,Female,Y,2020,NA,NA,5,33.1123,Both,Cooked,30,Other,galvanized steel trash cans,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,extra,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,10,4,10,NA,NA,NA,NA,Yes,2006-1-00,NA
grls92X9TK00,7,8.5,Female Spayed,Female,Y,2021,NA,NA,6,33.3391,Both,Both,10,Other,Metal trash cans,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Salmon and Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2012-11-00,NA
grls0HJ94YAA,7,8.4,Female Spayed,Female,Y,2021,NA,NA,6,36.9225,Commercial Dog Food,,NA,Other,original bag inside a plastic container,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Salcha,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,16,3.5,10,NA,NA,NA,NA,Yes,2014-12-00,NA
grls0HJ94YAA,8,9.4,Female Spayed,Female,Y,2022,NA,NA,6,39.5987,Commercial Dog Food,,NA,Other,Original bag within a plastic bin,Y,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Salcha,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,16,3.5,10,NA,NA,NA,NA,Yes,2014-12-00,NA
grls3Q4SZH77,6,6.9,Female Spayed,Female,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Other,Wooden container,N,Indoors-unheated,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Salmon Meal and Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2018-12-00,NA
grls2D58M5PP,8,9.7,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Annamaet Original Extra,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3.5,10,NA,NA,NA,NA,Yes,2022-1-00,NA
grlsM6DVEOJJ,6,7.2,Male Neutered,Male,Y,2020,NA,NA,6,29.2114,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Encore,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,NA,NA
grlsM6DVEOJJ,7,8.2,Male Neutered,Male,Y,2021,NA,NA,5,29.0299,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,medium & large breed 25% protein,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,2013-8-00,NA
grlsM6DVEOJJ,8,9.1,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,25%,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,2013-10-00,NA
grls0SITE9YY,7,8.1,Male Neutered,Male,Y,2020,NA,NA,5,39.7347,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Aqualuk,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,16,3.5,10,NA,NA,NA,NA,Yes,2018-1-00,NA
grls2Q386M99,8,9.1,Female Spayed,Female,Y,2021,NA,NA,8,35.3802,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Option,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2019-1-00,NA
grls2Q386M99,9,10.1,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Option,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,13,4,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsAGL6KI22,6,7.1,Female Intact,Female,N,2021,NA,NA,5,20.8653,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,32-20,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,20,3,10,NA,NA,NA,NA,Yes,2018-4-00,NA
grlsMG8OL6DD,6,6.5,Male Neutered,Male,Y,2020,NA,NA,5,36.8317,Both,Cooked,5,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,Extra 26% pro,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,16,3.5,10,NA,NA,NA,NA,Yes,2020-6-00,NA
grlsPO60V0HH,7,7.5,Female Intact,Female,N,2021,NA,NA,6,35.607,Both,Both,50,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,aqualuk,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),30,16,3.5,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsPO60V0HH,8,8.5,Female Intact,Female,N,2022,NA,NA,6,37.6482,Both,Both,50,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,aqualuk,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),30,16,3.5,10,NA,NA,NA,NA,Yes,2015-1-00,NA
grlsSCKQN7GG,8,8.8,Male Intact,Male,N,2020,NA,NA,5,27.7599,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Annamaet,Annamaet,Annamaet Petfoods Inc.,N,N,Y,N,N,ADULT,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),23,10,4,10,NA,NA,NA,NA,Yes,2018-12-00,NA
grls18F2T1OO,8,10,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Raw Turkey Patties,Raw,Minimally Processed,CP-R,NA,2 per day,8,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2022-1-00,NA
grls3S4N0Q33,7,8,Male Neutered,Male,Y,2021,NA,NA,6,30.8897,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Straight Beef,Raw,Minimally Processed,CP-R,NA,2-4 per week,4,Oz,15,15,2,68,NA,NA,NA,NA,Yes,2016-4-00,NA
grls3S4N0Q33,8,9,Male Neutered,Male,Y,2022,NA,NA,5,29.6196,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Straight Beef,Raw,Minimally Processed,CP-R,NA,2-4 per week,3,Oz,15,15,2,68,NA,NA,NA,NA,Yes,2016-4-00,NA
grls9DKH3N88,7,7.5,Male Neutered,Male,Y,2021,NA,NA,5,32.9308,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Beef,Raw,Minimally Processed,CP-R,NA,3+ per day,8,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2010-3-00,NA
grlsN8M0UZOO,8,10.1,Female Spayed,Female,Y,2022,NA,NA,5,29.1207,Both,Raw,50,Original Container,,Y,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Raw Beef,Raw,Minimally Processed,CP-R,NA,1 per day,5,Oz,15,13,2,68,NA,NA,NA,NA,Yes,2017-1-00,NA
grlsN8M0UZOO,7,9.1,Female Spayed,Female,Y,2021,NA,NA,0,29.9371,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Rotate between turkey/beef/pork,Raw,Minimally Processed,CP-R,NA,2 per day,5,Oz,15,15,2,68,NA,NA,NA,NA,Yes,2021-4-00,NA
grlsI4KWZ2ZZ,6,8.2,Male Neutered,Male,Y,2021,NA,NA,5,27.2156,Commercial Dog Food,,NA,Other,glass,N,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Pork Detailed,Raw,Minimally Processed,CP-R,NA,2 per day,5,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsXC5ZPDXX,8,9.2,Male Intact,Male,N,2020,NA,NA,4,26.3084,Commercial Dog Food,,NA,Other,Glass,N,Freezer,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,"Beef,turkey,pork Detailed",Raw,Minimally Processed,CP-R,NA,2 per day,10,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2019-10-00,NA
grls7FLU3VQQ,6,6.9,Male Neutered,Male,Y,2020,NA,NA,5,26.8073,Commercial Dog Food,,NA,Other,glass,N,Freezer then refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Pork or Beef or Turkey,Raw,Minimally Processed,CP-R,NA,2 per day,4,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2014-3-00,NA
grls7FLU3VQQ,7,7.7,Male Neutered,Male,Y,2021,NA,NA,5,27.397,Commercial Dog Food,,NA,Other,glass,N,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Pork or Beef,Raw,Minimally Processed,CP-R,NA,2 per day,4,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2021-7-00,NA
grlsDHC8DYY,7,8.6,Female Spayed,Female,Y,2020,NA,NA,5,25.6734,Commercial Dog Food,,NA,Other,Glass,N,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Detailed,Raw,Minimally Processed,CP-R,NA,2 per day,6,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2016-5-00,NA
grlsDHC8DYY,8,9.4,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Other,Glass,N,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Detailed,Raw,Minimally Processed,CP-R,NA,2 per day,6,Oz,41,41,11,86,NA,NA,NA,NA,Yes,2021-8-00,NA
grlsXC5ZPDXX,9,10.2,Male Intact,Male,N,2021,NA,NA,4,25.628,Commercial Dog Food,,NA,Other,Glass ,N,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Detailed Beef/Turkey/Pork,Raw,Minimally Processed,CP-R,NA,2 per day,9,Oz,13,13,2,68,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsUHGTY88,7,7.2,Male Neutered,Male,Y,2021,NA,NA,5,30.6629,Commercial Dog Food,,NA,Other,original container ,Y,Refrigerator,Y,Answers,Answer's Pet Food,"Lystn, LLC",N,N,Y,N,N,Beef/Pork/Chicken/Turkey,Raw,Minimally Processed,CP-R,NA,2 per day,8,Oz,13,13,2,68,NA,NA,NA,NA,No,2021-6-00,2021-6-00
grlsL7E2G6QQ,7,8.5,Male Neutered,Male,Y,2021,NA,NA,5,37.875,Commercial Dog Food,,NA,Other,original bag inside a sealed plastic container,Y,Indoors-room temperature,Y,Authority,Authority,PetSmart,N,Y,Y,N,N,"Skin, coat and Digestive Health Support Fish and Potato Grain Free",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,14,5,10,NA,NA,NA,NA,Yes,2020-4-00,NA
grls8CYZW2VV,7,9.1,Female Spayed,Female,Y,2021,NA,NA,6,28.8031,Commercial Dog Food,,NA,Plastic Container,,N,Barn/Shed,N,Authority,Authority,PetSmart,N,N,Y,N,N,Mature,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,10,5,10,NA,NA,NA,NA,Yes,2020-11-00,NA
grls20LGRE11,6,6.5,Male Intact,Male,N,2020,NA,NA,6,39.9162,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Authority,Authority,PetSmart,N,N,Y,N,N,Adult Food,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),25,12,12,4,NA,NA,NA,NA,Yes,2020-1-00,NA
grls20LGRE11,7,7.5,Male Intact,Male,N,2021,NA,NA,7,40.5966,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Authority,Authority,PetSmart,N,N,Y,N,N,Adult,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Cup(s),26,14,4,10,NA,NA,NA,NA,Yes,2020-10-00,NA
grls4XT6VO22,7,7.7,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Avoderm,Avoderm,Breeder's Choice,N,N,Y,N,N,Original,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),21,11,5,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsFZ89N7KK,7,8.5,Female Spayed,Female,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Other,metal trash can,N,Garage,N,Avoderm,Avoderm,Breeder's Choice,N,N,Y,N,N,Lamb Meal and Brown Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,11,5,10,NA,NA,NA,NA,Yes,2019-11-00,NA
grlsFZ89N7KK,8,9.4,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Other,metal trash can,N,Garage,N,Avoderm,Avoderm,Breeder's Choice,N,N,Y,N,N,Lamb Meal and Brown Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,11,5,10,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsCSQMX133,8,9.9,Male Neutered,Male,Y,2020,NA,NA,5,35.2,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Avoderm,Avoderm,Breeder's Choice,N,N,Y,N,N,Lamb Meal & Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,11,5,10,NA,NA,NA,NA,Yes,2010-6-00,NA
grlsISV93MPP,6,7.6,Male Neutered,Male,Y,2021,NA,NA,NA,33.3844,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Avoderm,Avoderm,Breeder's Choice,N,N,Y,N,N,Lamb,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,11,5,10,NA,NA,NA,NA,Yes,2014-12-00,NA
grlsRCOJH033,6,6.9,Female Intact,Female,N,2020,NA,NA,5,26.3084,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,BARF,Barf World,Barf World Inc,N,N,Y,N,N,Beef and Lamb,Raw,Minimally Processed,CP-R,NA,1 per day,10,Oz,14,14,5,65,NA,NA,NA,NA,Yes,2013-1-00,NA
grlsRCOJH033,8,8.8,Female Intact,Female,N,2022,NA,NA,5,26.9434,Commercial Dog Food,,NA,Original Container,,Y,Freezer,Y,BARF,Barf World,Barf World Inc,N,N,Y,N,N,Beef and Lamb,Raw,Minimally Processed,CP-R,NA,1 per day,8,Oz,14,14,5,65,NA,NA,NA,NA,Yes,2013-12-00,NA
grlsRCOJH033,7,7.5,Female Intact,Female,N,2021,NA,NA,5,26.8527,Both,Raw,5,Original Container,,Y,Freezer,Y,Barfworld,Barf World,Barf World Inc,N,N,Y,N,N,Beef and Lamb,Raw,Minimally Processed,CP-R,NA,1 per day,8,Oz,14,14,5,65,NA,NA,NA,NA,Yes,2014-1-00,NA
grls40Z1Q4TT,6,7.3,Male Intact,Male,N,2020,NA,NA,6,39.9162,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Beaverdam,Beaver Dam,Beaverdam Pet Food,N,N,Y,N,N,Skipper's Choice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,12,3.8,10,NA,NA,NA,NA,Yes,2019-4-00,NA
grls40Z1Q4TT,7,8.3,Male Intact,Male,N,2021,NA,NA,5,40.778,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Beaverdam,Beaver Dam,Beaverdam Pet Food,N,N,Y,N,N,Skippers Choice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),21,12,3.6,10,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsHDT8V9EE,7,8.3,Male Neutered,Male,Y,2020,NA,NA,4,26.0362,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,beef ,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,12,4,14,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsHDT8V9EE,8,9.2,Male Neutered,Male,Y,2021,NA,NA,4,25.5826,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,"Farm raised beef, w/ spinach, peas & carrots",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,12,4,14,NA,NA,NA,NA,Yes,2021-7-00,NA
grlsYC8X8C11,7,7.8,Male Neutered,Male,Y,2021,NA,NA,6,31.9783,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,Y,Y,N,N,Healthy Weight,Dry,Ultra Processed,CUP-D,NA,2 per day,6,Oz,25,8,7.5,12,NA,NA,NA,NA,Yes,2013-10-00,NA
grlsIN74W0UU,7,7.7,Male Neutered,Male,Y,2021,NA,NA,5,26.3084,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Beneful,Beneful,Nestle Purina PetCare Company,N,Y,Y,N,N,Healthy Weight,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),25,8,7.5,12,NA,NA,NA,NA,Yes,2021-7-00,NA
grls1VG5ZO00,6,7.4,Female Spayed,Female,Y,2020,NA,NA,NA,34.9267,Both,Both,10,Plastic Container,,N,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,"Prime w/eggs,blueberry&spinach",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,12,4,14,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsB6INTB99,8,9.4,Female Spayed,Female,Y,2020,NA,NA,6,26,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,"variable, adult kibble",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,13.5,4,14,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsB6INTB99,9,10.4,Female Spayed,Female,Y,2021,NA,NA,5,24.5,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,Original,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,12,4,12,NA,NA,NA,NA,Yes,2021-11-00,NA
grlsCN613SAA,7,9,Male Neutered,Male,Y,2020,NA,NA,6,39.644,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Beneful,Beneful,Nestle Purina PetCare Company,N,N,Y,N,N,Originals Chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,7,Oz,23,12,4,14,NA,NA,NA,NA,Yes,2018-11-00,NA
